Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
VM12,2015-01-01,6.633333333333333,18.333333333333332,7.733333333333333,31.46666666666667,0.0036666666666666666,0.022000000000000002,0.6333333333333333,6.466666666666666,2510.0,178.93902105242682,35.09004837703014,0.04522574290052404,86.46339762921221,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2015-04-01,5.1000000000000005,24.733333333333334,7.866666666666667,29.433333333333334,0.004333333333333334,0.006000000000000001,0.6666666666666666,4.1000000000000005,1500.0,80.22823218954032,26.489052657103922,0.04041772981447538,57.36403411648546,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2015-07-01,4.266666666666667,25.96666666666667,7.866666666666667,30.400000000000002,0.006000000000000001,0.030666666666666665,0.5666666666666667,13.799999999999999,610.0,140.54648484237418,43.99085894204272,0.04681635041010084,43.66335524289121,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2015-10-01,5.266666666666667,26.366666666666664,7.766666666666667,31.333333333333332,0.004,0.027,0.39999999999999997,10.733333333333334,3270.0,133.7517575655037,39.94758815395688,0.048444516430560185,96.25600466010536,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2016-01-01,7.066666666666666,17.866666666666664,7.766666666666666,30.599999999999998,0.0036666666666666666,0.021333333333333333,0.7666666666666666,3.266666666666667,980.0,119.1540000774627,25.175612110330626,0.03559152932102793,117.48399356491602,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2016-04-01,5.433333333333334,23.133333333333336,7.933333333333334,29.166666666666668,0.006666666666666667,0.01933333333333333,1.1333333333333335,6.166666666666667,803.3333333333334,138.1802818117108,29.476697367002423,0.029788377546621267,64.38621749864664,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2016-07-01,3.5666666666666664,25.900000000000002,7.6000000000000005,28.733333333333334,0.0036666666666666666,0.03466666666666667,0.8666666666666667,3.4,2766.6666666666665,79.39928663198489,29.644655118287265,0.046550267652676634,196.33404121477784,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2016-10-01,5.3,26.0,7.866666666666667,31.066666666666666,0.005666666666666667,0.028,0.3333333333333333,7.066666666666666,543.3333333333334,177.97128777312452,49.8483076133957,0.04307754766505361,220.0,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2017-01-01,6.533333333333334,18.96666666666667,7.6000000000000005,30.733333333333334,0.0033333333333333335,0.016333333333333335,0.7666666666666666,5.333333333333333,776.6666666666666,187.36959232932324,35.4291248395877,0.027919242601800127,96.86222270811128,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2017-04-01,6.066666666666666,24.099999999999998,7.933333333333334,29.433333333333334,0.005333333333333333,0.019666666666666666,0.7333333333333334,4.366666666666666,1383.3333333333333,121.64866442157597,42.18523186087321,0.06,56.94888461954034,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2017-07-01,4.3999999999999995,26.7,7.766666666666667,27.900000000000002,0.0023333333333333335,0.024666666666666667,0.7999999999999999,11.566666666666668,1956.6666666666667,200.0,28.08773909013057,0.04165828197292317,85.4494057268494,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2017-10-01,5.066666666666666,26.100000000000005,7.833333333333333,31.833333333333332,0.004666666666666667,0.027999999999999997,0.3166666666666667,9.733333333333333,5333.333333333333,106.03402239575279,37.01757000642048,0.048804473425941255,37.583168884034286,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2018-01-01,6.7,17.733333333333334,7.933333333333333,31.900000000000002,0.005,0.024999999999999998,0.6333333333333334,8.5,1256.6666666666667,134.0151197849698,51.125722077297546,0.06,45.62587618801197,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2018-04-01,5.5,25.133333333333336,7.966666666666666,30.833333333333332,0.008,0.030333333333333334,0.9333333333333332,7.7,8393.333333333334,170.11611723210797,29.35326560044017,0.03775172262243439,29.210287938405735,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2018-07-01,3.8333333333333335,26.599999999999998,7.833333333333333,28.666666666666668,0.004333333333333334,0.03166666666666667,0.5,20.2,14566.666666666666,103.93484389219816,34.40383646307622,0.04201642951002722,52.16147833997181,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2018-10-01,5.433333333333334,24.666666666666668,8.0,31.866666666666664,0.005,0.024999999999999998,0.6,9.666666666666666,1410.0,71.64578293921966,21.016005782060464,0.05024525655464332,37.416577781256976,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2019-01-01,6.833333333333333,19.8,8.033333333333333,32.13333333333333,0.004333333333333334,0.022333333333333334,0.5666666666666668,5.733333333333333,2663.3333333333335,63.58990270334011,25.65040472235084,0.028793771953835277,103.87946146244914,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2019-04-01,4.566666666666666,24.633333333333336,7.733333333333333,29.433333333333334,0.0033333333333333335,0.024333333333333332,0.3666666666666667,8.633333333333333,1906.6666666666667,192.12892973659308,29.615056693360934,0.038194735085185935,48.81134722468473,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2019-07-01,4.766666666666667,27.53333333333333,8.033333333333333,28.8,0.005666666666666667,0.017666666666666667,0.7333333333333334,9.533333333333333,1900.0,101.48413722764278,23.245687112216462,0.03919824933580245,85.81052863542814,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2019-10-01,4.966666666666667,26.666666666666668,7.8999999999999995,31.866666666666664,0.006000000000000001,0.02466666666666667,0.26666666666666666,5.3,6006.666666666667,113.49921328035255,51.443946344401986,0.026477512859092202,111.20201947498967,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2020-01-01,5.9,20.15,8.05,32.0,0.006,0.033,0.6,5.6,1350.0,81.0532572587631,25.03829867901646,0.06,140.36389863941878,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2020-04-01,4.15,25.55,7.65,29.9,0.0035,0.0095,0.8,14.5,8855.0,153.1918747765216,43.03777200405894,0.022479804165052422,60.68014246458635,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2020-07-01,5.25,25.799999999999997,7.85,30.299999999999997,0.004,0.018000000000000002,1.3,6.0,5300.0,92.64540492713952,35.23588305978227,0.023388024846181635,87.43106238797657,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2020-10-01,5.266666666666667,25.53333333333333,7.8,31.566666666666663,0.005666666666666667,0.024000000000000004,0.3666666666666667,5.166666666666667,3083.3333333333335,102.80579403185374,33.450392359205864,0.06,88.97681456697188,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2021-01-01,4.699999999999999,20.25,7.75,31.700000000000003,0.0035,0.019000000000000003,1.15,5.75,1650.0,130.4832146795656,54.33832747811408,0.04851231055880204,148.36126213590614,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2021-04-01,3.9666666666666663,25.8,7.433333333333334,30.900000000000002,0.0026666666666666666,0.025666666666666667,0.5666666666666667,5.166666666666667,643.3333333333334,82.75839254640496,20.0,0.025814552495975477,113.4040316914329,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2021-07-01,3.6666666666666665,26.733333333333334,7.2,30.03333333333333,0.0008333333333333334,0.022333333333333334,0.6666666666666666,3.4,9033.333333333334,113.74962056700211,31.011811994817684,0.04668280923013687,150.93356058051617,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2021-10-01,5.166666666666667,24.733333333333334,7.633333333333333,32.93333333333334,0.0030000000000000005,0.01933333333333333,0.4333333333333333,9.9,3326.6666666666665,169.07733563261445,23.094744952334192,0.06,29.501517359718726,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2022-01-01,6.05,19.05,7.4,33.2,0.00125,0.014499999999999999,0.47500000000000003,5.85,2550.0,134.9889039130902,20.0,0.03704427498472945,51.144294641231006,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2022-04-01,5.033333333333333,24.933333333333334,8.033333333333333,28.2,0.009333333333333334,0.02366666666666667,0.6,5.5,6933.333333333333,124.56898023499255,22.23089669144196,0.06,129.99542516828342,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2022-07-01,4.533333333333333,27.3,7.5,28.333333333333332,0.0016666666666666668,0.011666666666666667,0.9333333333333332,7.2,5933.333333333333,127.52026483123528,33.29891435659042,0.020039683456674916,101.43173496544352,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2022-10-01,5.033333333333334,25.166666666666668,7.5,32.5,0.0033333333333333335,0.019666666666666666,0.21666666666666667,8.466666666666667,1873.3333333333333,106.38027164082027,25.996573168352537,0.048171377524754366,68.80145891350375,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2023-01-01,6.766666666666667,18.566666666666666,7.3,32.733333333333334,0.0005,0.010666666666666666,0.5833333333333334,8.066666666666666,600.0,189.8653311914224,44.642568627458196,0.0571815567980898,56.78502031815269,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2023-04-01,7.7,24.7,7.533333333333334,31.566666666666666,0.0031666666666666666,0.01,0.4166666666666667,6.966666666666666,4066.6666666666665,91.57450043130764,30.829964500787348,0.05174938299171121,113.72423191416122,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2023-07-01,3.9,26.599999999999998,7.7,29.400000000000002,0.0030000000000000005,0.02033333333333333,0.5166666666666667,8.0,6300.0,127.38241566873755,29.711024315287464,0.034777283183463244,24.80964802314516,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2023-10-01,7.3999999999999995,26.0,7.833333333333333,31.566666666666666,0.004,0.017666666666666667,0.3,5.5,7266.666666666667,124.02589482199825,29.75520749607295,0.033708098273100645,113.94377807031587,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2024-01-01,8.166666666666666,19.733333333333334,7.666666666666667,33.43333333333333,0.0026666666666666666,0.015666666666666666,0.25,4.1000000000000005,2433.3333333333335,155.30668774965972,32.0386349836735,0.044000371473086615,77.46905345242662,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2024-04-01,5.8999999999999995,25.3,7.866666666666667,27.333333333333332,0.005333333333333333,0.018333333333333333,0.45,3.8666666666666667,15666.666666666666,158.6110878577774,28.796890694117856,0.050349748110010535,56.3249875525113,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2024-07-01,4.633333333333334,26.633333333333336,7.6000000000000005,26.3,0.0030000000000000005,0.023999999999999997,0.5333333333333333,5.233333333333333,11966.666666666666,118.87934184295253,24.927970159405493,0.046601335958547964,97.1583863716432,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2024-10-01,4.3999999999999995,25.133333333333336,7.7,32.06666666666667,0.0023333333333333335,0.016666666666666666,0.35000000000000003,6.166666666666667,1653.3333333333333,130.17332725895673,46.04176527111201,0.05461760201262782,59.6010388770983,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1986-01-01,,16.25,7.949999999999999,33.3,,,1.45,32.5,850.0,131.49871638698818,26.889066741583747,0.025881073124773814,74.885501780221,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1986-04-01,4.3,25.7,8.0,31.5,,,1.0,2.5,,40.47504205502875,29.134398575910012,0.03448315246241232,71.84886456236327,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1986-07-01,4.1499999999999995,27.855555555555554,8.11111111111111,26.327777777777772,0.008,0.025666666666666667,1.2666666666666666,4.833333333333333,,64.38536391327786,38.20367257337818,0.026632040310219214,110.99569959682738,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1986-10-01,4.088888888888889,23.01111111111111,8.149999999999999,32.33888888888889,0.01372222222222222,0.05933333333333334,0.8777777777777779,5.583333333333333,,98.82277082473102,36.81991846198617,0.032558381412959025,80.44309191129695,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1987-01-01,4.983333333333333,19.0,8.033333333333333,31.350000000000005,0.007833333333333333,0.065,0.9500000000000001,6.0,,100.34404632680959,24.579855089409254,0.054127748963399454,25.789932223825787,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1987-04-01,4.566666666666666,23.46666666666667,7.95,30.21666666666667,0.004333333333333334,0.038,0.7333333333333333,6.416666666666667,,78.02511523125537,42.583686547839406,0.0389492989995324,34.27267565713361,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1987-07-01,4.077777777777778,26.45,7.98888888888889,28.744444444444444,0.004666666666666666,0.027277777777777776,2.016666666666667,9.111111111111112,,146.23538999807704,39.60774636560592,0.06,40.597585250109255,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1987-10-01,4.25,23.51111111111111,8.055555555555555,32.338888888888896,0.007111111111111111,0.04111111111111111,1.7666666666666668,7.166666666666667,,120.07414473561154,35.13194348279596,0.04017506171843903,94.73652019100626,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1988-01-01,4.783333333333333,17.25,8.049999999999999,31.850000000000005,0.006666666666666667,0.057999999999999996,1.0666666666666667,8.75,3183.3333333333335,112.4856908414607,28.673903694937945,0.038272957755898854,100.109924958185,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1988-04-01,4.45,23.144444444444446,8.088888888888889,30.3,0.007888888888888888,0.0355,0.9777777777777777,3.75,3744.444444444445,76.03456539224146,28.909893472946287,0.03892386230074666,184.69327046905448,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1988-07-01,5.066666666666666,25.95,8.333333333333334,24.633333333333336,0.005666666666666667,0.016916666666666667,1.4666666666666668,5.75,6500.0,118.4409297514324,30.954050268365542,0.029717497759824636,42.184939521528676,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1988-10-01,5.272222222222222,21.87222222222222,8.255555555555555,31.33888888888889,0.008944444444444444,0.03438888888888889,1.0944444444444443,11.0,2783.3333333333335,40.0,21.95763109882252,0.036675609298034324,151.42480020563912,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1989-01-01,5.866666666666667,16.733333333333334,8.200000000000001,31.849999999999998,0.0075,0.045000000000000005,1.1333333333333333,13.25,3300.0,114.29652912179556,32.67750901251102,0.05638363540378248,25.385210337514152,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1989-04-01,5.4944444444444445,23.372222222222224,8.361111111111112,26.483333333333334,0.0077222222222222215,0.02836111111111111,0.9611111111111111,4.638888888888888,3016.6666666666665,122.21142840827146,44.57547474143098,0.039033973209391025,74.42313714459674,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1989-07-01,4.916666666666667,27.3,8.6,26.28333333333333,0.014166666666666666,0.02366666666666667,1.1666666666666667,6.583333333333333,966.6666666666666,128.46702445125246,44.342319859763826,0.02808613428535548,84.34047413603093,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1989-10-01,4.2444444444444445,23.038888888888888,8.355555555555556,31.605555555555554,0.016,0.04677777777777778,0.9555555555555554,9.11111111111111,2088.888888888889,65.2564382782252,29.160390172344066,0.026776673496008492,84.17303673075521,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1990-01-01,5.033333333333333,17.316666666666666,8.383333333333333,30.616666666666664,0.012833333333333335,0.06333333333333334,0.7333333333333334,5.416666666666667,950.0,127.86858578420161,47.20587082608173,0.03181021587542224,62.1606687938681,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1990-04-01,4.8,23.73888888888889,8.438888888888888,29.016666666666666,0.03333333333333333,0.06649999999999999,1.0333333333333334,4.805555555555556,5611.11111111111,83.54990555474102,62.499681541709144,0.03847020691174628,78.63701957565598,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1990-07-01,4.666666666666667,27.116666666666664,8.366666666666667,28.566666666666663,0.0065,0.022166666666666668,0.8333333333333334,4.0,866.6666666666666,91.56355586976831,29.795641914120452,0.057745553841116556,37.36106936273629,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM14,1990-10-01,5.016666666666667,23.177777777777777,7.98888888888889,30.711111111111112,0.005277777777777777,0.05383333333333334,1.1444444444444446,6.083333333333333,233.33333333333334,145.12759850379328,41.6921460700692,0.02303119781784642,118.60976487925616,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
